"timestamp","label","/INPUTS","sm.panelEff[0]","sm.panelRating[0]","sm.surfaceArea[0]","/OUTPUTS","Constraint ( sm.solarCapitalCost<=400000.0 )[0]","Objective_0","driver.workflow.itername","/METADATA","retries","max_retries","parent_uuid","msg"
1405180153.012,"","",0.19968425294719458,153.23631155427819,613.85854897054992,"",-76297303.72345646,-133368.45382381752,"31","","","","",""
1405180153.013,"","",0.16908206887357374,203.88435073854896,61.13828612522542,"",-1404539.5496834265,-11247.391263969332,"32","","","","",""
1405180153.014,"","",0.15011942967918243,395.32150562608848,741.45843221475616,"",-287761897.2047474,-121105.73348039517,"33","","","","",""
1405180153.014,"","",0.16568934199399993,208.12903981504667,650.99383163740299,"",-116743254.94999112,-117357.92893250588,"34","","","","",""
1405180153.015,"","",0.11523194972817957,244.44787926147967,433.695725622949,"",-61364950.292328656,-54374.97146971597,"35","","","","",""
1405180153.015,"","",0.13494335970193588,379.27670410816791,347.19050385966614,"",-60846359.38708205,-50975.365302512604,"36","","","","",""
1405180153.016,"","",0.23597885651327308,275.86383921401398,507.24450079870007,"",-93322423.6214235,-130236.1141499932,"37","","","","",""
1405180153.016,"","",0.20859401850421472,296.76848574094237,694.17456099697665,"",-187979109.09898916,-157547.50686930856,"38","","","","",""
1405180153.017,"","",0.16814533499482456,419.81196786637713,78.046319270735921,"",-3716255.0602647914,-14278.357085465552,"39","","","","",""
1405180153.017,"","",0.14484200145781925,306.35417216249044,461.64529685575695,"",-86775922.9422641,-72751.83011962372,"40","","","","",""
1405180153.018,"","",0.1192024153529152,266.55848873469813,298.36098462044993,"",-31875387.694935933,-38696.178445154044,"41","","","","",""
1405180153.019,"","",0.17980576467145085,288.25665625424199,798.97873692464486,"",-242687592.7111988,-156307.50215865212,"42","","","","",""
1405180153.02,"","",0.25,242.12407604159017,627.50913053926456,"",-124837177.87568285,-170687.23688834356,"43","","","","",""
1405180153.02,"","",0.22202180250906539,254.94603151233326,306.83573366110045,"",-31879698.777650673,-74121.21841979871,"44","","","","",""
1405180153.021,"","",0.25,170.10278091494735,538.41975816311572,"",-64865172.65467211,-146454.25275003642,"45","","","","",""
1405180153.021,"","",0.18863703598367879,285.06882849500477,1000.0,"",-375695226.56113154,-205242.81085243254,"46","","","","",""
1405180153.022,"","",0.22332086939656987,390.51094221522737,348.82714071262603,"",-62568259.95289362,-84757.97418389698,"47","","","","",""
1405180153.022,"","",0.18363972771559944,290.8782457489732,840.26702824443191,"",-270677484.38347614,-167890.04768759254,"48","","","","",""
1405180153.023,"","",0.1682376636018551,166.62221604557786,841.32122314994331,"",-155946018.2385974,-154001.89433056707,"49","","","","",""
1405180153.023,"","",0.19355088256611194,423.69336385770515,748.20553973195388,"",-312051866.5634198,-157564.0246209283,"50","","","","",""
1405180153.024,"","",0.19908262707820118,100.80114921673956,818.16258844510071,"",-89129800.56923588,-177220.5050667222,"51","","","","",""
1405180153.024,"","",0.17614976507891802,133.80158702473523,533.06295677943774,"",-50487467.08384237,-102164.86423167337,"52","","","","",""
1405180153.025,"","",0.24348061176759311,139.94615079464009,877.37713679374656,"",-141200883.1634238,-232429.7351719319,"53","","","","",""
1405180153.025,"","",0.20758112297146764,345.25657709482238,999.55361069488458,"",-453121332.68337125,-225753.73244468262,"54","","","","",""
1405180153.026,"","",0.12155418488026898,320.38068241213887,118.8548860497225,"",-6354771.447070108,-15719.10972003511,"55","","","","",""
1405180153.026,"","",0.16027952852612226,256.30550477219396,1000.0,"",-338900515.42202055,-174388.9835061359,"56","","","","",""
1405180153.027,"","",0.1777336363829872,202.36453104073752,372.94091806032657,"",-37421734.57050915,-72119.1587384937,"57","","","","",""
1405180153.027,"","",0.19136298115987738,282.63922893911223,662.96910353055887,"",-163641130.08008438,-138035.94963917256,"58","","","","",""
1405180153.028,"","",0.19053223825922017,231.86997700572545,662.55833837350428,"",-134248328.7224115,-137351.5558614364,"59","","","","",""
1405180153.028,"","",0.1830725254618214,261.93245528436819,678.28731523600368,"",-158977951.20815226,-135107.0022322887,"60","","","","",""
1405180153.029,"","",0.12861254830109309,205.62554435162579,837.59408316753843,"",-191380256.73341858,-117208.18318298439,"61","","","","",""
1405180153.029,"","",0.2001215682879936,310.29714458999945,964.84045836368432,"",-380059568.18328696,-210082.75010207246,"62","","","","",""
1405180153.03,"","",0.25,254.63830273083187,626.30750521629693,"",-131018133.70512553,-170360.38569817864,"63","","","","",""
1405180153.03,"","",0.23874205719985386,211.81951391380534,4.4548235945316605,"",-405264.0824990641,-1157.1787050485862,"64","","","","",""
1405180153.031,"","",0.1370769733438183,310.59132902402609,387.14305851762111,"",-61915248.25283065,-57740.02577185969,"65","","","","",""
1405180153.031,"","",0.21939799509018593,286.8293803338957,1000.0,"",-376711154.3250717,-238711.66641737486,"66","","","","",""
1405180153.032,"","",0.23842640105453095,206.38115890055559,737.17501960148979,"",-147234605.06613383,-191234.36730372545,"67","","","","",""
1405180153.032,"","",0.2404325137223266,249.1383584627095,891.39129588736216,"",-259280136.09225658,-233186.05545801166,"68","","","","",""
1405180153.033,"","",0.1136038757029714,170.5767077359406,1000.0,"",-226853974.56784466,-123604.45896226632,"69","","","","",""
1405180153.033,"","",0.20748267084349073,240.95571944814566,601.47075930186088,"",-114799600.88444994,-135780.47969795828,"70","","","","",""
1405180153.034,"","",0.17691465847804305,236.87274968982899,1000.0,"",-312654434.14401764,-192488.50893826276,"71","","","","",""
1405180153.034,"","",0.16950317406957283,177.66714572444209,165.69341576082741,"",-6799578.117677735,-30557.940157016616,"72","","","","",""
1405180153.035,"","",0.19084718495487352,376.34420984493136,664.17066865333345,"",-218635235.3674272,-137913.39213659224,"73","","","","",""
1405180153.035,"","",0.14773057625336306,179.09725354713848,753.57831273360716,"",-134778682.04591087,-121126.66872540343,"74","","","","",""
1405180153.035,"","",0.13526132207127792,152.98131013308677,591.45737229222266,"",-71210243.5114703,-87043.84510363013,"75","","","","",""
1405180153.036,"","",0.1519499796740191,293.95077618275428,813.07091946680373,"",-257103489.0962188,-134421.91078605384,"76","","","","",""
1405180153.036,"","",0.22071479373505454,320.78952971073062,363.86642460350328,"",-56078638.96125226,-87380.478118876,"77","","","","",""
1405180153.037,"","",0.18600465647380787,215.54307501190283,830.07799615761519,"",-195854009.4360009,-167990.1075743658,"78","","","","",""
1405180153.037,"","",0.19871093050897476,335.40062482119663,514.70120224254413,"",-117131389.46004604,-111280.20824256472,"79","","","","",""
1405180153.038,"","",0.18552451297369801,354.97116940872343,817.31359208950437,"",-312469820.4332867,-164979.890698373,"80","","","","",""
1405180153.038,"","",0.25,362.5291702602658,749.34845288586962,"",-266283217.18844366,-203828.45549948805,"81","","","","",""
1405180153.04,"","",0.19154547912019967,203.48851747053305,1000.0,"",-268206817.17628834,-208407.28511079506,"82","","","","",""
1405180153.04,"","",0.24674855840494103,238.43415890052401,1000.0,"",-312255924.62176067,-268469.908025896,"83","","","","",""
1405180153.041,"","",0.24277233060022149,342.6720418643352,608.34905818685036,"",-166237564.98103076,-160691.54173448033,"84","","","","",""
1405180153.041,"","",0.23767274098316626,286.08152099773491,870.9444413698626,"",-284452113.6372681,-225222.00294788214,"85","","","","",""
1405180153.042,"","",0.23867297123784931,257.81296810711655,1000.0,"",-337909307.2521169,-259683.4244978085,"86","","","","",""
1405180153.042,"","",0.21381314611544466,338.99802805155383,558.98376054122355,"",-139271268.993738,-130039.28859572939,"87","","","","",""
1405180153.043,"","",0.20335165478437084,254.25239650350187,1000.0,"",-334573148.772576,-221252.76196053618,"88","","","","",""
1405180153.043,"","",0.19554755573870358,152.07711963911595,1000.0,"",-200455591.1025558,-212761.66573464804,"89","","","","",""
1405180153.044,"","",0.20175804785767454,441.55286925542794,1000.0,"",-580852780.2069293,-219518.86933799955,"90","","","","",""
1405180153.044,"","",0.25,241.01263462265811,938.83048631022439,"",-278167859.0404426,-255369.0039173147,"91","","","","",""
1405180153.045,"","",0.187779901746679,248.67686671993539,730.76300181981878,"",-175089750.93226287,-149302.35173875664,"92","","","","",""
1405180153.045,"","",0.25,271.48284300390185,1000.0,"",-355351148.3239244,-272007.57499999955,"93","","","","",""
1405180153.046,"","",0.23791285801508377,285.74168045109957,1000.0,"",-374503519.7364797,-258856.39828000902,"94","","","","",""
1405180153.046,"","",0.12962725587474871,287.64750803082239,920.91808271381592,"",-323524636.5208137,-129884.79643036154,"95","","","","",""
1405180153.047,"","",0.20042663460500876,240.26133027492443,1000.0,"",-316287876.165233,-218070.25137727818,"96","","","","",""
1405180153.047,"","",0.19149383321406627,272.22097407963309,937.78668260871075,"",-315378678.1670982,-195388.8801348592,"97","","","","",""
1405180153.048,"","",0.21128340752534086,351.16505543312297,1000.0,"",-461537994.38154036,-229882.7492748186,"98","","","","",""
1405180153.048,"","",0.25,277.16923709778513,893.75096901613381,"",-289778149.70414627,-243107.03373597888,"99","","","","",""
1405180153.049,"","",0.16472782361081575,279.19803339754168,1000.0,"",-368951234.63069034,-179228.86334162348,"100","","","","",""
1405180153.049,"","",0.22337863688748499,228.90163258221577,1000.0,"",-300577321.8585614,-243042.7253062813,"101","","","","",""
1405180153.049,"","",0.23928784907976813,235.51931893231864,1000.0,"",-308702774.47284216,-260352.43022061468,"102","","","","",""
1405180153.05,"","",0.2497691315386219,247.11679192970431,1000.0,"",-323502091.52235764,-271756.38311870553,"103","","","","",""
1405180153.05,"","",0.19449652230550618,239.81925043372763,596.58334121978544,"",-112697426.71901208,-126247.83883588974,"104","","","","",""
1405180153.051,"","",0.21712230142752972,326.45742037106345,527.1557513541095,"",-119414900.42994098,-124532.9777551814,"105","","","","",""
1405180153.051,"","",0.16808098167131341,100.0,1000.0,"",-132354045.28091905,-182877.200912134,"106","","","","",""
1405180153.052,"","",0.25,167.02067036232347,866.19941943908645,"",-164028497.01332292,-235612.8035480341,"107","","","","",""
1405180153.052,"","",0.25,241.01893768936276,955.66288589608916,"",-288288614.81383884,-259947.5441100971,"108","","","","",""
1405180153.053,"","",0.18025081364962287,232.38087462914638,1000.0,"",-306618688.92236066,-196118.34685044255,"109","","","","",""
1405180153.053,"","",0.18962240603238675,312.02269266808128,1000.0,"",-411134823.3360119,-206314.92332214094,"110","","","","",""
1405180153.054,"","",0.16927198691106685,316.33003125504206,1000.0,"",-417754683.2606921,-184173.05070044348,"111","","","","",""
1405180153.054,"","",0.18178117246601216,253.6164395786181,717.08830720326989,"",-171939762.6991738,-141828.18043118872,"112","","","","",""
1405180153.055,"","",0.23782079871497533,339.92949848024057,936.62161748577205,"",-390601102.1136396,-242356.68333409066,"113","","","","",""
1405180153.055,"","",0.18494054657825729,245.42008735818416,976.65477011128155,"",-308462230.76462513,-196523.36977780602,"114","","","","",""
1405180153.056,"","",0.22640156145595944,127.82246919480636,778.62430675368307,"",-101960378.0603209,-191799.89495151062,"115","","","","",""
1405180153.056,"","",0.22868764315305068,242.12238940188649,1000.0,"",-317725110.62530035,-248819.08498610757,"116","","","","",""
1405180153.057,"","",0.23369192789124624,254.5378953322313,992.03376122392979,"",-328333970.10723,-252238.37148421333,"117","","","","",""
1405180153.057,"","",0.17413010706599699,208.43813421237701,959.82445637834383,"",-253346661.63427004,-181847.2210352123,"118","","","","",""
1405180153.058,"","",0.2321002040867004,287.15759198959717,1000.0,"",-376603565.28660184,-252532.054682514,"119","","","","",""
1405180153.058,"","",0.22884289591803958,316.07340532149766,1000.0,"",-414637921.0901066,-248988.00469857367,"120","","","","",""
1405180153.059,"","",0.25,388.51944573567459,1000.0,"",-508371044.8150504,-272007.57499999955,"121","","","","",""
1405180153.06,"","",0.22878103856145765,191.93599698636899,1000.0,"",-251948281.9320803,-248920.70202033568,"122","","","","",""
1405180153.061,"","",0.24574808195715697,240.0504563948484,1000.0,"",-314405369.81138074,-267381.3593362695,"123","","","","",""
1405180153.061,"","",0.25,365.078202464198,936.82007233775562,"",-418982476.71852225,-254822.156087916,"124","","","","",""
1405180153.061,"","",0.24128423763254853,342.87394801662856,1000.0,"",-449132625.0042464,-262524.5614566127,"125","","","","",""
1405180153.062,"","",0.25,245.50199846913932,1000.0,"",-321382406.50583917,-272007.57499999955,"126","","","","",""
1405180153.062,"","",0.23481517021246101,289.67889783985896,965.54497307112115,"",-353710276.6637977,-246683.24238863387,"127","","","","",""
1405180153.063,"","",0.23055633389907948,249.42342120679007,1000.0,"",-327225055.87891906,-250852.27713911564,"128","","","","",""
1405180153.063,"","",0.23572257118286938,172.48746359809473,1000.0,"",-226282676.50499147,-256473.29984086863,"129","","","","",""
1405180153.064,"","",0.25,322.90901067763809,1000.0,"",-422588462.72551626,-272007.57499999955,"130","","","","",""
1405180153.064,"","",0.25,331.83284332353185,1000.0,"",-434255957.47421753,-272007.57499999955,"131","","","","",""
1405180153.065,"","",0.2069632755387944,269.20363540130927,1000.0,"",-354080647.6873572,-225182.31477345794,"132","","","","",""
1405180153.065,"","",0.23386210103152402,269.97308536254531,779.79309788176374,"",-215438369.751228,-198417.6144684586,"133","","","","",""
1405180153.066,"","",0.25,249.80105078717631,1000.0,"",-327003216.79391295,-272007.57499999955,"134","","","","",""
1405180153.066,"","",0.16857288879767693,260.59798929364212,1000.0,"",-344250674.4092855,-183412.41077040296,"135","","","","",""
1405180153.067,"","",0.24682267396907737,253.83808026361561,1000.0,"",-332400447.08291054,-268550.5480053772,"136","","","","",""
1405180153.067,"","",0.24900300564797612,310.1907170295089,1000.0,"",-406005518.2392799,-270922.81493606884,"137","","","","",""
1405180153.068,"","",0.24024098197484806,382.53229079853679,1000.0,"",-501093942.3718695,-261389.46769038838,"138","","","","",""
1405180153.068,"","",0.25,300.14837357573089,1000.0,"",-392829991.8530495,-272007.57499999955,"139","","","","",""
1405180153.069,"","",0.25,265.76619602135554,1000.0,"",-347876899.1648785,-272007.57499999955,"140","","","","",""
1405180153.069,"","",0.25,262.97361474983182,1000.0,"",-344225729.46977925,-272007.57499999955,"141","","","","",""
1405180153.07,"","",0.25,222.30883267765984,1000.0,"",-291058424.55595773,-272007.57499999955,"142","","","","",""
1405180153.07,"","",0.24964268821753594,258.58445981062283,1000.0,"",-338500747.0949718,-271618.8089541326,"143","","","","",""
1405180153.07,"","",0.17312445971276955,268.01230792380665,1000.0,"",-353853637.26818883,-188364.65783862214,"144","","","","",""
1405180153.071,"","",0.25,321.20211988923643,959.35824940736779,"",-386692723.86344904,-260952.71097754352,"145","","","","",""
1405180153.071,"","",0.20380676374082596,106.96274253616426,1000.0,"",-140977830.35669547,-221747.9342949611,"146","","","","",""
1405180153.072,"","",0.25,235.59700698945122,959.34255265335787,"",-283735366.91681105,-260948.4413415498,"147","","","","",""
1405180153.072,"","",0.25,248.42829254733746,1000.0,"",-325208399.4558798,-272007.57499999955,"148","","","","",""
1405180153.073,"","",0.25,269.97190605623319,1000.0,"",-353375668.773593,-272007.57499999955,"149","","","","",""
1405180153.073,"","",0.18407299286225201,324.94554130594929,1000.0,"",-428412040.3870372,-200276.99364581506,"150","","","","",""
1405180153.074,"","",0.20303373124480389,177.07574465227117,1000.0,"",-233145381.87812862,-220906.85151640355,"151","","","","",""
1405180153.074,"","",0.25,311.18828475421554,1000.0,"",-407264160.5350864,-272007.57499999955,"152","","","","",""
1405180153.075,"","",0.25,316.09755747552452,1000.0,"",-413682805.5241508,-272007.57499999955,"153","","","","",""
1405180153.075,"","",0.21986586027804855,283.78786605517712,1000.0,"",-372701192.1299853,-239220.71791808403,"154","","","","",""
1405180153.076,"","",0.25,188.17889685909239,990.14833811965627,"",-241589000.12924922,-269327.8483422082,"155","","","","",""
1405180153.076,"","",0.25,237.66635986438845,1000.0,"",-311137674.68472874,-272007.57499999955,"156","","","","",""
1405180153.077,"","",0.24912735823076851,230.85026122616355,1000.0,"",-302255667.5974354,-271058.1143140314,"157","","","","",""
1405180153.077,"","",0.1948213101413836,232.55302884614815,1000.0,"",-306345585.25023067,-211971.48851952254,"158","","","","",""
1405180153.078,"","",0.25,260.46537616114205,1000.0,"",-340946324.5634699,-272007.57499999955,"159","","","","",""
1405180153.078,"","",0.25,287.97860976393025,1000.0,"",-376918593.57817775,-272007.57499999955,"160","","","","",""
1405180153.079,"","",0.25,400.64192099416897,1000.0,"",-524220615.513222,-272007.57499999955,"161","","","","",""
1405180153.08,"","",0.25,197.64730982011963,1000.0,"",-258814634.2639326,-272007.57499999955,"162","","","","",""
1405180153.081,"","",0.24908557861212877,263.93102313868485,1000.0,"",-345513106.49630105,-271012.65682302887,"163","","","","",""
1405180153.081,"","",0.25,375.59864633356653,1000.0,"",-491477702.5533613,-272007.57499999955,"164","","","","",""
1405180153.081,"","",0.24764793481953812,346.62112978978882,1000.0,"",-453711245.4973864,-269448.45681608235,"165","","","","",""
1405180153.082,"","",0.25,263.77228730450338,1000.0,"",-345269956.5644962,-272007.57499999955,"166","","","","",""
1405180153.082,"","",0.25,250.99163485333347,1000.0,"",-328559849.9011203,-272007.57499999955,"167","","","","",""
1405180153.083,"","",0.24855034040937946,267.24584536170681,1000.0,"",-349868634.631166,-270430.30144071975,"168","","","","",""
1405180153.083,"","",0.25,231.64955231787869,1000.0,"",-303270979.5954667,-272007.57499999955,"169","","","","",""
1405180153.084,"","",0.25,218.70157226151903,1000.0,"",-286342099.89674455,-272007.57499999955,"170","","","","",""
1405180153.084,"","",0.25,347.79118075701973,1000.0,"",-455120738.9634691,-272007.57499999955,"171","","","","",""
1405180153.085,"","",0.25,280.54487349898716,1000.0,"",-367199330.31136113,-272007.57499999955,"172","","","","",""
1405180153.085,"","",0.21098562577331786,231.96729463170186,852.5514138337511,"",-221740084.9968701,-195710.64002981954,"173","","","","",""
1405180153.086,"","",0.25,245.8399055886174,1000.0,"",-321824204.2959258,-272007.57499999955,"174","","","","",""
1405180153.086,"","",0.21837718719714666,253.31609814437294,1000.0,"",-332780933.21973926,-237600.99649926648,"175","","","","",""
1405180153.087,"","",0.25,278.87614892116807,1000.0,"",-365017550.79785895,-272007.57499999955,"176","","","","",""
1405180153.087,"","",0.25,311.22586442107342,1000.0,"",-407313294.19582623,-272007.57499999955,"177","","","","",""
1405180153.088,"","",0.25,352.51864329960523,1000.0,"",-461301675.6281295,-272007.57499999955,"178","","","","",""
1405180153.088,"","",0.25,304.92553591756894,1000.0,"",-399075908.6859628,-272007.57499999955,"179","","","","",""
1405180153.088,"","",0.25,263.08137204430147,1000.0,"",-344366617.10374194,-272007.57499999955,"180","","","","",""
1405180153.089,"","",0.25,286.46933992332771,1000.0,"",-374945293.69253874,-272007.57499999955,"181","","","","",""
1405180153.089,"","",0.25,243.5456774695908,1000.0,"",-318824608.0917789,-272007.57499999955,"182","","","","",""
1405180153.09,"","",0.24960656271292309,266.13954839799845,1000.0,"",-348380489.7784433,-271579.5033105107,"183","","","","",""
1405180153.09,"","",0.18621688442101261,283.89145531229474,1000.0,"",-374246581.5153158,-202609.61262165988,"184","","","","",""
1405180153.091,"","",0.25,276.32811466326189,1000.0,"",-361686114.91113704,-272007.57499999955,"185","","","","",""
1405180153.091,"","",0.24629009148295472,302.45025146955038,1000.0,"",-396005149.6927468,-267971.0821232264,"186","","","","",""
1405180153.092,"","",0.25,295.79919032631182,1000.0,"",-387143637.7115825,-272007.57499999955,"187","","","","",""
1405180153.092,"","",0.25,268.8605253440017,1000.0,"",-351922590.3555732,-272007.57499999955,"188","","","","",""
1405180153.093,"","",0.25,290.9651522580391,1000.0,"",-380823358.5204945,-272007.57499999955,"189","","","","",""
1405180153.093,"","",0.20555884960869819,296.59919594018521,1000.0,"",-390134489.9042136,-223654.25680740536,"190","","","","",""
1405180153.094,"","",0.22438791887468459,148.34855170102603,1000.0,"",-194919425.51748726,-244140.85468959805,"191","","","","",""
1405180153.094,"","",0.25,314.3676611533341,1000.0,"",-411421046.80949783,-272007.57499999955,"192","","","","",""
1405180153.094,"","",0.25,266.71362347037484,1000.0,"",-349115616.3422221,-272007.57499999955,"193","","","","",""
1405180153.095,"","",0.24255016365591059,293.03977491425223,1000.0,"",-383857946.1206071,-263901.9273275878,"194","","","","",""
1405180153.095,"","",0.25,238.82175638330094,1000.0,"",-312648301.7159609,-272007.57499999955,"195","","","","",""
1405180153.096,"","",0.25,236.59640176397903,1000.0,"",-309738754.3986562,-272007.57499999955,"196","","","","",""
1405180153.096,"","",0.25,238.07054959695333,1000.0,"",-311666133.89831,-272007.57499999955,"197","","","","",""
1405180153.097,"","",0.22594291517164847,256.65407657808578,1000.0,"",-336874250.9243631,-245832.73777708464,"198","","","","",""
1405180153.097,"","",0.25,255.24532444236718,1000.0,"",-334121350.53790027,-272007.57499999955,"199","","","","",""
1405180153.098,"","",0.25,258.5692998840637,1000.0,"",-338467293.31268454,-272007.57499999955,"200","","","","",""
1405180153.098,"","",0.25,375.42251080251378,1000.0,"",-491247413.56597614,-272007.57499999955,"201","","","","",""
1405180153.1,"","",0.25,213.25508679814726,1000.0,"",-279221074.316776,-272007.57499999955,"202","","","","",""
1405180153.1,"","",0.25,279.62427461769261,1000.0,"",-365995690.23434705,-272007.57499999955,"203","","","","",""
1405180153.1,"","",0.25,361.83255805961301,1000.0,"",-473479184.53762764,-272007.57499999955,"204","","","","",""
1405180153.101,"","",0.25,346.06879533352378,1000.0,"",-452868800.39835876,-272007.57499999955,"205","","","","",""
1405180153.101,"","",0.25,260.31515280147659,1000.0,"",-340749914.5309671,-272007.57499999955,"206","","","","",""
1405180153.102,"","",0.25,230.08010188983584,1000.0,"",-301218996.40011144,-272007.57499999955,"207","","","","",""
1405180153.102,"","",0.25,280.47658083590716,1000.0,"",-367110040.8413006,-272007.57499999955,"208","","","","",""
1405180153.103,"","",0.25,279.83524455019568,1000.0,"",-366271523.57606107,-272007.57499999955,"209","","","","",""
1405180153.103,"","",0.25,344.54109948609135,1000.0,"",-450871409.36864996,-272007.57499999955,"210","","","","",""
1405180153.104,"","",0.25,307.66792432620258,1000.0,"",-402661453.5551122,-272007.57499999955,"211","","","","",""
1405180153.104,"","",0.25,281.98200596033553,1000.0,"",-369078313.93995774,-272007.57499999955,"212","","","","",""
1405180153.104,"","",0.25,171.39766957602089,546.83434537575727,"",-67415453.95956182,-148743.08421237196,"213","","","","",""
1405180153.105,"","",0.25,271.25198777216741,1000.0,"",-355049315.88142437,-272007.57499999955,"214","","","","",""
1405180153.105,"","",0.25,260.03362704334154,1000.0,"",-340381832.7397677,-272007.57499999955,"215","","","","",""
1405180153.106,"","",0.25,292.3405592121606,1000.0,"",-382621638.92884845,-272007.57499999955,"216","","","","",""
1405180153.106,"","",0.25,307.23287685342166,1000.0,"",-402092649.2861927,-272007.57499999955,"217","","","","",""
1405180153.107,"","",0.25,311.32793122845908,1000.0,"",-407446741.7834765,-272007.57499999955,"218","","","","",""
1405180153.107,"","",0.25,297.65173548367676,1000.0,"",-389565754.05474734,-272007.57499999955,"219","","","","",""
1405180153.108,"","",0.25,264.90257995240972,1000.0,"",-346747761.4558745,-272007.57499999955,"220","","","","",""
1405180153.108,"","",0.25,281.74537737211369,1000.0,"",-368768933.10326743,-272007.57499999955,"221","","","","",""
1405180153.109,"","",0.25,270.44791013832395,1000.0,"",-353998021.89792126,-272007.57499999955,"222","","","","",""
1405180153.109,"","",0.24996823280764044,263.59331083364339,1000.0,"",-345037188.70508176,-271973.011332167,"223","","","","",""
1405180153.109,"","",0.2152041183995291,286.45872099722982,1000.0,"",-376402122.9358958,-234148.60150347414,"224","","","","",""
1405180153.11,"","",0.25,249.39499759809894,1000.0,"",-326472321.1979009,-272007.57499999955,"225","","","","",""
1405180153.11,"","",0.25,384.78644717269822,1000.0,"",-503490323.39649296,-272007.57499999955,"226","","","","",""
1405180153.111,"","",0.25,321.97581253874125,1000.0,"",-421368349.70713884,-272007.57499999955,"227","","","","",""
1405180153.111,"","",0.25,242.35760477456517,1000.0,"",-317271258.4851314,-272007.57499999955,"228","","","","",""
