"timestamp","label","/INPUTS","ga.bladeLength","ga.panelEff","ga.panelRating","ga.proteinRatedSpeed","ga.pumpEff","ga.ratedFlow","ga.ratedHead","ga.referenceArea","ga.runSpeed","ga.surfaceArea","ga.tileCount","ga.turbineCount","/OUTPUTS","ga.breakEvenYear","ga.hydraulicCapitalCost","ga.solarCapitalCost","ga.totalFlowProtein","ga.totalInitialInvestment","ga.triboCapitalCost","ga.windCapitalCost","ga.year5Roi","/METADATA","retries","max_retries","parent_uuid","msg"
1405986143.439,"","",1.806,0.11530000000000001,425.32499999999999,1187.0999999999999,0.75855000000000006,1728.05,27.890000000000001,0.3246,849.20000000000005,98.5,79.061499999999995,3.508,"",5.833333333333333,458562.65151515161,5450193.4264964322,69933.14844457575,6025415.8780115834,100873.79999999999,15786.0,-792429.554703434,"",0,1,"",""
1405986143.48,"","",3.4060000000000001,0.11170000000000001,345.52499999999998,447.89999999999998,0.80174999999999996,1354.95,32.149999999999999,0.16339999999999999,1062.8,665.5,40.055500000000002,9.1720000000000006,"",-0.08333333333333333,478462.65151515161,202979807.42291349,162360.54554044263,203550610.67442864,51066.600000000006,41274.0,-222599132.43870351,"",0,1,"",""
1405986143.522,"","",2.5620000000000003,0.1925,364.07499999999999,664.90000000000009,0.89145000000000008,1608.3499999999999,36.370000000000005,0.14460000000000001,1219.5999999999999,540.5,94.604500000000002,19.683999999999997,"",-0.08333333333333333,520515.65151515161,139776041.21245602,160257.01893056423,140504660.26397118,119525.40000000001,88577.999999999985,-149482778.10857695,"",0,1,"",""
1405986143.559,"","",4.8940000000000001,0.11850000000000001,118.375,359.69999999999999,0.73724999999999996,1820.45,31.189999999999998,0.29220000000000002,1007.6,252.5,37.085499999999996,10.036,"",-0.08333333333333333,449053.65151515155,9971162.8509924766,223984.66236983758,10512881.102507629,47502.599999999999,45162.0,-38955078.07739798,"",0,1,"",""
1405986143.603,"","",2.1459999999999999,0.1565,166.67500000000001,1307.5,0.62385000000000002,1764.45,26.289999999999999,0.46699999999999997,829.20000000000005,108.5,22.334499999999998,21.316000000000003,"",3.4166666666666665,445715.15151515161,2579442.6694722897,63227.32152920515,3150881.220987441,29801.399999999998,95922.000000000015,1520857.7970541827,"",0,1,"",""
1405986143.642,"","",1.6379999999999999,0.23649999999999999,171.57499999999999,176.30000000000001,0.62175000000000002,1381.55,35.390000000000001,0.40700000000000003,1246.0,709.5,10.157500000000001,7.3719999999999999,"",-0.08333333333333333,447471.15151515161,112985221.08701892,264667.7683548035,113481055.23853408,15189.0,33174.0,-142766158.05454147,"",0,1,"",""
1405986143.688,"","",1.022,0.21450000000000002,443.52500000000003,485.70000000000005,0.74895,1540.45,24.43,0.17299999999999999,1066.0,338.5,83.912500000000009,1.5880000000000001,"",-0.08333333333333333,454242.65151515155,66625993.388701901,165880.84712135553,67194077.040217057,106695.00000000001,7146.0,-79225907.611184955,"",0,1,"",""
1405986143.727,"","",4.6379999999999999,0.17730000000000001,210.42500000000001,284.10000000000002,0.83115000000000006,1513.1500000000001,28.93,0.4466,1068.4000000000001,854.5,65.894499999999994,19.227999999999998,"",-0.08333333333333333,491232.65151515161,202341980.51063877,239099.0768168799,203004812.56215394,85073.399999999994,86525.999999999985,-230997507.91574851,"",0,1,"",""
1405986143.78,"","",4.6020000000000003,0.1111,376.32499999999999,765.69999999999993,0.82155,1366.1500000000001,24.27,0.29820000000000002,886.79999999999995,693.5,87.278500000000008,22.923999999999999,"",275.3333333333333,486912.65151515161,240235818.06286129,91024.97820205474,240936622.91437644,110734.20000000001,103158.0,-236560271.65986967,"",0,1,"",""
1405986143.818,"","",4.5060000000000002,0.21990000000000004,394.52500000000003,1371.8999999999999,0.75075000000000003,1469.05,39.109999999999999,0.24540000000000001,998.0,285.5,72.230500000000006,22.852,"",41.25,458296.65151515161,42189363.788097687,62453.63075829817,42843171.039612837,92676.600000000006,102834.0,-37640367.34590283,"",0,1,"",""
1405986143.859,"","",1.546,0.20790000000000003,307.02499999999998,1016.3,0.61154999999999993,1378.05,36.710000000000001,0.40739999999999998,978.79999999999995,353.5,73.715500000000006,18.268000000000001,"",77.75,447999.15151515161,50225800.35993547,77740.48904213583,50850464.11145062,94458.600000000006,82206.0,-47578251.240866169,"",0,1,"",""
1405986143.899,"","",1.254,0.14750000000000002,130.97499999999999,564.10000000000002,0.84404999999999997,1454.3499999999999,26.609999999999999,0.49380000000000002,868.39999999999998,96.5,92.327500000000001,24.628,"",25.25,497037.65151515161,1590885.3598464881,126485.88463085769,2315542.0113616399,116793.0,110826.0,-1856313.8892594744,"",0,1,"",""
1405986143.935,"","",2.6779999999999999,0.19270000000000004,108.22499999999999,912.70000000000005,0.64605000000000001,1822.5500000000002,29.549999999999997,0.2198,834.0,153.5,40.5505,18.676000000000002,"",5.416666666666667,445715.15151515161,3353610.1360246926,92780.34207042652,3935027.887539844,51660.599999999999,84042.000000000015,-253075.85478892457,"",0,1,"",""
1405986143.976,"","",2.1699999999999999,0.18770000000000003,266.42499999999995,233.69999999999999,0.88244999999999996,1464.1500000000001,32.189999999999998,0.36899999999999999,1593.2,129.5,31.9375,18.916,"",-0.08333333333333333,514793.65151515149,5871950.5932761487,269915.8209872321,6513191.2447913,41325.0,85122.0,-34451144.314162575,"",0,1,"",""
1405986144.024,"","",4.3780000000000001,0.2263,356.375,1404.0999999999999,0.63585000000000003,1308.75,31.550000000000001,0.4042,803.60000000000002,986.5,60.944500000000005,1.516,"",451.25,445935.15151515161,454336204.06944197,44187.72732704731,454868094.62095708,79133.400000000009,6822.0,-449827301.52272272,"",0,1,"",""
1405986144.061,"","",3.1499999999999999,0.22610000000000002,292.67499999999995,1409.7,0.79184999999999994,1620.25,30.129999999999999,0.29139999999999999,1141.2,397.5,79.5565,20.451999999999998,"",59.0,473547.65151515149,60443596.004450217,74963.0893365437,61110645.455965362,101467.8,92033.999999999985,-55931741.632863097,"",0,1,"",""
1405986144.103,"","",4.1299999999999999,0.24370000000000003,175.42500000000001,520.70000000000005,0.83535000000000004,1582.45,25.210000000000001,0.33300000000000002,999.60000000000002,286.5,92.129499999999993,19.18,"",-0.08333333333333333,493122.65151515161,18774758.881607331,163479.21524405078,19470746.933122482,116555.39999999999,86310.0,-25528303.649219789,"",0,1,"",""
1405986144.149,"","",2.4100000000000001,0.16010000000000002,352.52499999999998,1406.9000000000001,0.64215,1926.8499999999999,29.91,0.32340000000000002,1570.0,605.5,7.1875,21.484000000000002,"",420.3333333333333,445715.15151515161,170589037.90448412,120035.7498842106,171143056.05599928,11625.0,96678.000000000015,-169107227.41903973,"",0,1,"",""
1405986144.186,"","",4.0939999999999994,0.062300000000000001,275.52499999999998,936.5,0.73214999999999997,1841.4499999999998,39.090000000000003,0.14020000000000002,1558.8,736.5,3.8214999999999999,18.460000000000001,"",-0.08333333333333333,449918.65151515161,199351909.83353457,166934.8095793089,199892484.28504974,7585.8000000000002,83070.0,-207976699.83313337,"",0,1,"",""
1405986144.222,"","",4.5259999999999998,0.13290000000000002,336.07499999999999,181.90000000000001,0.81915000000000004,1923.3499999999999,29.329999999999998,0.39540000000000008,1347.5999999999999,740.5,91.9315,14.98,"",-0.08333333333333333,485832.65151515161,243979963.70764369,270899.92313423374,244649524.15915886,116317.8,67410.0,-272764192.33783823,"",0,1,"",""
1405986144.262,"","",2.266,0.12330000000000001,243.67499999999998,321.89999999999998,0.82994999999999997,1955.55,35.289999999999999,0.1222,1473.2,374.5,95.396500000000003,17.116,"",-0.08333333333333333,492408.65151515149,45210346.732491866,261743.52886571764,45900253.184007011,120475.8,77022.0,-74048674.451250046,"",0,1,"",""
1405986144.308,"","",1.8740000000000001,0.21490000000000004,378.07499999999999,830.09999999999991,0.75795000000000001,1634.95,30.75,0.35260000000000002,911.60000000000002,552.5,7.7815000000000003,23.212,"",229.25,458292.65151515161,151506156.3727656,103138.83590899773,152081240.82428077,12337.800000000001,104454.0,-148764159.41010419,"",0,1,"",""
1405986144.348,"","",4.8740000000000006,0.22150000000000003,285.67499999999995,1119.9000000000001,0.63944999999999996,1907.25,27.550000000000001,0.45540000000000003,1341.2,392.5,7.8805000000000005,7.0839999999999996,"",188.16666666666666,445715.15151515161,57659264.385376059,128016.09744211954,58149314.136891209,12456.6,31878.0,-56603789.517234124,"",0,1,"",""
1405986144.388,"","",2.0540000000000003,0.24270000000000003,343.77499999999998,317.69999999999999,0.84614999999999996,1697.95,25.350000000000001,0.16220000000000001,1434.0,964.5,12.137500000000001,24.508000000000003,"",-0.08333333333333333,497982.65151515155,418463390.97400385,255445.21291974018,419089224.62551898,17565.0,110286.00000000001,-447060551.45209277,"",0,1,"",""
1405986144.445,"","",4.8420000000000005,0.14150000000000001,225.47499999999999,121.7,0.70035000000000003,1959.75,34.630000000000003,0.25419999999999998,1441.2,859.5,21.4435,16.780000000000001,"",-0.08333333333333333,447167.15151515161,220413718.37284026,270737.65632503567,220965127.7243554,28732.200000000001,75510.0,-249665183.18078029,"",0,1,"",""
1405986144.491,"","",4.5499999999999998,0.14990000000000001,312.97500000000002,1447.5,0.60375000000000001,1551.6500000000001,22.27,0.45179999999999998,937.20000000000005,908.5,53.816499999999998,12.292,"",358.3333333333333,445715.15151515161,341245947.36791176,57093.56936137425,341817556.31942689,70579.799999999988,55314.0,-337047951.92291456,"",0,1,"",""
1405986144.529,"","",2.202,0.13109999999999999,444.22500000000002,901.5,0.72345000000000004,1665.75,33.990000000000002,0.32300000000000001,1041.2,420.5,78.863500000000002,23.98,"",234.08333333333334,446911.15151515161,104064580.31853352,110637.96155007715,104720037.67004868,100636.2,107910.0,-102482614.33477327,"",0,1,"",""
1405986144.57,"","",1.6619999999999999,0.2177,114.875,648.10000000000002,0.78285000000000005,1555.8499999999999,24.870000000000001,0.33179999999999998,910.79999999999995,915.5,43.916499999999999,8.7160000000000011,"",353.3333333333333,469497.65151515161,126241883.27605203,123270.91134759058,126806302.72756718,55699.799999999996,39222.000000000007,-125011476.69189943,"",0,1,"",""
1405986144.609,"","",4.5939999999999994,0.070699999999999999,428.47500000000002,100.7,0.84705000000000008,1734.3499999999999,33.789999999999999,0.48620000000000008,1055.5999999999999,978.5,31.343499999999999,20.98,"",-0.08333333333333333,499503.65151515161,547342379.29695737,268322.2202680239,547976905.14847255,40612.199999999997,94410.0,-575950349.72049129,"",0,1,"",""
1405986144.649,"","",4.6820000000000004,0.0545,243.32499999999999,782.5,0.64695000000000003,1954.1500000000001,20.07,0.40580000000000005,970.0,309.5,60.548500000000004,2.2359999999999998,"",70.5,445715.15151515161,31019742.969575241,130989.62010808966,31554178.321090393,78658.200000000012,10061.999999999998,-29314430.700466022,"",0,1,"",""
1405986144.697,"","",4.9860000000000007,0.091499999999999998,278.32499999999999,384.89999999999998,0.77685000000000004,1637.75,38.489999999999995,0.39300000000000002,1315.5999999999999,73.5,78.665499999999994,8.6440000000000001,"",-0.08333333333333333,469793.65151515161,1972254.2554980139,256271.08066211425,2581344.5070131654,100398.59999999999,38898.0,-30970285.240689941,"",0,1,"",""
1405986144.737,"","",3.9900000000000002,0.24530000000000002,342.02499999999998,1279.5,0.72765000000000002,1741.3499999999999,27.469999999999999,0.48140000000000005,1126.8,474.5,91.238500000000002,2.8839999999999999,"",112.41666666666667,445715.15151515161,100722005.60898553,87006.63836356526,101296184.96050069,115486.2,12978.0,-96788851.666294292,"",0,1,"",""
1405986144.784,"","",2.1219999999999999,0.1615,135.875,639.70000000000005,0.82935000000000003,1434.75,21.23,0.15460000000000002,1562.0,592.5,71.735500000000002,1.6360000000000001,"",-0.08333333333333333,490422.65151515161,62969970.056248069,179956.82277959964,63559837.307763219,92082.600000000006,7362.0000000000009,-75596192.252649203,"",0,1,"",""
1405986144.829,"","",1.1579999999999999,0.19390000000000002,240.17500000000001,1380.3,0.74624999999999997,1571.95,31.990000000000002,0.31659999999999999,1310.0,974.5,73.121499999999997,8.2599999999999998,"",352.9166666666667,453423.65151515161,300073858.52710831,85863.28101453272,300658197.97862345,93745.800000000003,37170.0,-296398109.12833077,"",0,1,"",""
1405986144.876,"","",4.0540000000000003,0.24930000000000002,426.02499999999998,774.10000000000002,0.88665000000000005,1534.8499999999999,22.949999999999999,0.45340000000000003,1378.0,738.5,25.0075,12.843999999999999,"",-0.08333333333333333,516207.65151515161,303862266.42827779,154946.79499426123,304469281.07979292,33009.0,57798.0,-305812187.80564111,"",0,1,"",""
1405986144.919,"","",2.6339999999999999,0.23210000000000003,430.22500000000002,326.10000000000002,0.87165000000000004,1944.3499999999999,36.990000000000002,0.23380000000000001,898.79999999999995,131.5,54.410499999999999,19.539999999999999,"",-0.08333333333333333,511853.65151515161,9685882.1031155437,221218.7934477281,10356958.354630696,71292.600000000006,87930.0,-38318235.249060117,"",0,1,"",""
1405986144.995,"","",3.8300000000000001,0.074500000000000011,418.67500000000001,894.5,0.66254999999999997,1483.05,27.210000000000001,0.39340000000000008,1317.1999999999998,633.5,56.291499999999999,17.283999999999999,"",4689.166666666667,445715.15151515161,224042007.68199265,125609.75852756687,224639050.63350782,73549.800000000003,77778.0,-224399520.74291801,"",0,1,"",""
1405986145.032,"","",3.6499999999999999,0.24249999999999999,131.32499999999999,904.30000000000007,0.65774999999999995,1377.3499999999999,39.490000000000002,0.26819999999999999,1082.0,28.5,67.577500000000001,21.556000000000001,"",2.4166666666666665,449111.15151515161,139137.19130396005,95944.08754705446,772343.34281911165,87093.0,97002.0,862240.7841329386,"",0,1,"",""
1405986145.076,"","",1.746,0.12390000000000001,149.875,641.10000000000002,0.61454999999999993,1543.95,31.109999999999999,0.1242,1498.8000000000002,875.5,62.825500000000005,3.5800000000000001,"",-0.08333333333333333,445759.15151515161,152249669.31383458,186568.90158044925,152792929.06534973,81390.600000000006,16110.0,-172785307.32172474,"",0,1,"",""
1405986145.12,"","",1.486,0.081100000000000005,368.625,263.10000000000002,0.64544999999999997,1476.05,23.09,0.2462,1267.5999999999999,801.5,96.287500000000009,22.155999999999999,"",-0.08333333333333333,445715.15151515161,315370492.9182905,244936.10683935735,316037455.06980562,121545.00000000001,99702.0,-345202931.54053807,"",0,1,"",""
1405986145.156,"","",1.8780000000000001,0.18390000000000001,116.97499999999999,281.30000000000001,0.73394999999999999,1722.45,30.27,0.49060000000000004,1533.1999999999998,998.5,39.758499999999998,11.068,"",-0.08333333333333333,447492.65151515161,153630558.34353158,270930.799251879,154178567.19504672,50710.199999999997,49806.0,-182739774.96974301,"",0,1,"",""
1405986145.195,"","",4.8819999999999997,0.18609999999999999,184.17500000000001,1086.3000000000002,0.80954999999999999,1963.95,34.950000000000003,0.28820000000000001,1586.0,60.5,34.808500000000002,11.884,"",-0.08333333333333333,483092.65151515161,875405.89079792704,160661.43849848094,1456746.7423130786,44770.200000000004,53478.0,-4017573.6592714759,"",0,1,"",""
1405986145.243,"","",2.1419999999999999,0.22170000000000001,236.32500000000002,1191.3,0.74744999999999995,1763.05,28.369999999999997,0.38619999999999999,821.20000000000005,876.5,45.005499999999998,13.468,"",223.83333333333334,453567.65151515149,238114091.89351249,68906.45486437184,238685272.14502764,57006.599999999999,60606.0,-233352719.74750412,"",0,1,"",""
1405986145.282,"","",3.9340000000000002,0.17670000000000002,407.125,922.5,0.64664999999999995,1865.95,39.57,0.36019999999999996,1162.0,402.5,6.2965,19.468,"",-0.08333333333333333,449143.15151515161,86838313.409730807,134929.4143969518,87385618.36124596,10555.799999999999,87606.0,-87986803.36849533,"",0,1,"",""
1405986145.332,"","",3.4700000000000002,0.2097,287.77499999999998,823.09999999999991,0.89955000000000007,1586.6500000000001,23.59,0.17420000000000002,1271.5999999999999,480.5,52.9255,22.084,"",529.0833333333334,522012.65151515161,87194154.32083112,132993.38303020474,87885055.57234627,69510.600000000006,99378.0,-87054505.735044956,"",0,1,"",""
1405986145.374,"","",4.0819999999999999,0.18909999999999999,190.47500000000002,300.89999999999998,0.78375000000000006,1742.75,28.75,0.43259999999999998,810.0,256.5,23.720500000000001,14.475999999999999,"",-0.08333333333333333,469902.65151515161,16444700.650912274,207765.40305637184,17011209.902427424,31464.600000000002,65141.999999999993,-44708985.443376198,"",0,1,"",""
1405986145.423,"","",4.782,0.20590000000000003,300.72500000000002,1411.0999999999999,0.79905000000000004,1672.75,24.109999999999999,0.28700000000000003,939.60000000000002,742.5,88.862499999999997,19.323999999999998,"",185.41666666666666,476787.65151515161,217543479.07427573,62366.49250605205,218219859.72579089,112635.0,86957.999999999985,-212332748.14741355,"",0,1,"",""
1405986145.462,"","",4.8499999999999996,0.077900000000000011,262.22500000000002,583.70000000000005,0.85845000000000005,1623.75,32.07,0.41739999999999999,1394.0,706.5,80.744500000000002,17.98,"",-0.08333333333333333,503945.65151515161,174321183.20791537,217239.74121210555,175008932.25943053,102893.40000000001,80910.0,-197392600.39859352,"",0,1,"",""
1405986145.499,"","",2.77,0.24390000000000001,173.32499999999999,1331.3,0.64874999999999994,1572.6500000000001,20.27,0.34020000000000006,875.60000000000002,790.5,98.96050000000001,14.524000000000001,"",139.83333333333334,445715.15151515161,141576208.86697978,57920.137074474085,142212034.61849493,124752.60000000001,65358.000000000007,-137125174.32154536,"",0,1,"",""
1405986145.547,"","",1.3580000000000001,0.10830000000000001,417.97499999999997,1233.3,0.83325000000000005,1842.8499999999999,23.07,0.48780000000000001,1053.2,858.5,55.598500000000001,2.9319999999999999,"",390.0833333333333,492177.65151515161,408950777.99162209,87311.37639157969,409528867.8431372,72718.199999999997,13194.0,-404278547.05016845,"",0,1,"",""
1405986145.594,"","",4.1779999999999999,0.14190000000000003,377.72499999999997,1300.5,0.71475,1470.45,31.670000000000002,0.22140000000000001,1302.8,356.5,50.747499999999995,3.6280000000000001,"",83.16666666666667,445983.15151515161,63537275.416183926,84652.30631811684,64066481.567699075,66897.0,16326.0,-60213649.848613255,"",0,1,"",""
1405986145.641,"","",4.71,0.15110000000000001,267.82499999999999,235.09999999999999,0.81555,1724.55,20.850000000000001,0.24060000000000001,1470.8000000000002,619.5,16.295500000000001,23.116,"",-0.08333333333333333,484212.65151515161,135847865.06261396,267111.18302723154,136458654.31412911,22554.600000000002,104022.0,-164541624.84630293,"",0,1,"",""
1405986145.68,"","",4.3860000000000001,0.094500000000000001,228.625,369.5,0.64095000000000002,1606.95,38.109999999999999,0.10100000000000001,1129.2,113.5,31.244499999999999,24.364000000000001,"",-0.08333333333333333,448559.15151515161,3873962.086573361,196596.7675732902,4472652.6380885122,40493.400000000001,109638.0,-33584972.300678119,"",0,1,"",""
1405986145.727,"","",2.8860000000000001,0.22390000000000004,213.92500000000001,1328.5,0.85485,1976.5500000000002,29.869999999999997,0.49260000000000004,863.60000000000002,430.5,35.897500000000001,16.227999999999998,"",45.416666666666664,501897.65151515161,51976637.122243866,71794.6862228329,52597637.773759015,46077.0,73025.999999999985,-46800905.729320206,"",0,1,"",""
1405986145.772,"","",3.8700000000000001,0.11510000000000001,251.02500000000001,1359.3,0.69555,1413.05,34.030000000000001,0.31579999999999997,1166.8,120.5,71.537500000000009,16.539999999999999,"",6.083333333333333,446927.15151515161,4790696.3836589707,70613.97234667059,5403898.5351741221,91845.000000000015,74430.0,-951455.21059837937,"",0,1,"",""
1405986145.822,"","",2.222,0.10410000000000001,371.42500000000001,883.29999999999995,0.76485000000000003,1941.55,28.289999999999999,0.3458,882.79999999999995,396.5,37.679499999999997,20.187999999999999,"",103.0,461397.65151515161,77564782.918044701,108193.79077691502,78165241.969559863,48215.399999999994,90846.0,-74369436.649779782,"",0,1,"",""
1405986145.86,"","",1.1459999999999999,0.10550000000000001,131.67500000000001,172.09999999999999,0.82814999999999994,1462.75,37.75,0.20300000000000001,1262.0,310.5,10.5535,2.548,"",-0.08333333333333333,492582.65151515161,16822865.393297855,259559.96693584463,17342578.244813006,15664.199999999999,11466.0,-45527229.718555391,"",0,1,"",""
1405986145.904,"","",3.3380000000000001,0.13769999999999999,216.375,1135.3,0.79574999999999996,1604.8499999999999,35.009999999999998,0.34260000000000002,877.20000000000005,188.5,54.113499999999995,22.204000000000001,"",10.416666666666666,476906.65151515149,10125472.246022552,71742.05475716371,10773233.097537704,70936.199999999997,99918.0,-5600153.2305991128,"",0,1,"",""
1405986145.949,"","",2.5979999999999999,0.23170000000000002,363.72499999999997,1497.9000000000001,0.80264999999999997,1634.25,30.57,0.27460000000000001,1089.2,492.5,59.558500000000002,4.8280000000000003,"",105.75,478407.65151515161,115346655.29119496,67885.95687329414,115924259.14271012,77470.199999999997,21726.0,-110442012.33935411,"",0,1,"",""
1405986145.992,"","",1.718,0.075500000000000012,248.57499999999999,846.89999999999998,0.70904999999999996,1577.55,21.990000000000002,0.33379999999999999,810.79999999999995,950.5,19.5625,15.268000000000001,"",328.75,445715.15151515161,299335740.09440619,85254.2207291444,299876636.24592131,26475.0,68706.0,-295315420.48989886,"",0,1,"",""
1405986146.036,"","",2.0220000000000002,0.10930000000000001,439.67500000000001,979.89999999999998,0.79244999999999999,1694.45,36.170000000000002,0.23260000000000003,1163.5999999999999,662.5,39.857500000000002,3.484,"",670.25,475885.65151515161,256093657.76379141,114980.49671749126,256636050.41530657,50829.0,15678.0,-254721477.88677105,"",0,1,"",""
1405986146.091,"","",4.7780000000000005,0.11070000000000001,328.72500000000002,449.30000000000001,0.88335000000000008,1743.45,29.490000000000002,0.129,1114.8,128.5,4.7125000000000004,16.564,"",-0.08333333333333333,514722.65151515161,7171435.127827784,190501.96333122486,7769350.7793429354,8655.0,74538.0,-32910083.793550648,"",0,1,"",""
1405986146.134,"","",3.202,0.10070000000000001,312.27499999999998,881.89999999999998,0.86204999999999998,1973.0500000000002,23.890000000000001,0.27739999999999998,1121.2,55.5,23.0275,2.98,"",3.9166666666666665,505137.65151515161,1276452.8277119996,135881.94946708414,1825633.4792271513,30633.0,13410.0,553218.3320698333,"",0,1,"",""
1405986146.179,"","",3.5939999999999999,0.12190000000000001,347.97500000000002,1251.5,0.61065000000000003,1686.75,34.230000000000004,0.37740000000000007,1082.8,210.5,45.500500000000002,5.8120000000000003,"",29.666666666666668,447007.15151515161,20424375.902000889,84004.83896662472,20955137.653516043,57600.600000000006,26154.0,-17417676.845810801,"",0,1,"",""
